,ID,Name,Age,Nationality,Rating,Club,Value,Wage,International_Reputation,Skill_Moves,Body_Type,Attack_Work Rate,Defence Work Rate,Region,Population,GDP,Pop_Density,Area,Weight,Height,Leg Work
769,244048,L. Coordes,19,Germany,57,FC St. Pauli,660,109,1,Bad,Lean,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,88,173,Right
770,238684,J. Lorch,22,Germany,61,SV Wehen Wiesbaden,992,115,1,Bad,Lean,High,High,WESTERN EUROPE,82422299,27600,"230,9",357021,95,193,Right
771,223904,J. Gerezgiher,22,Germany,62,SG Sonnenhof Gro_üaspach,518,125,1,Average,Lean,High,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,80,160,Right
772,208983,O. Hein,28,Germany,65,SSV Jahn Regensburg,717,117,1,Average,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,70,161,Right
773,175962,N. Bungert,31,Germany,73,1. FSV Mainz 05,556,111,2,Bad,Lean,Low,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,82,179,Right
774,238670,K. Hoffmann,23,Germany,59,FSV Zwickau,777,126,1,Average,Normal,High,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,84,167,Right
775,198103,J. Leist,30,Germany,68,SG Sonnenhof Gro_üaspach,642,131,1,Bad,Normal,Medium,High,WESTERN EUROPE,82422299,27600,"230,9",357021,93,172,Right
776,243881,C. Krempicki,23,Germany,62,KFC Uerdingen 05,162,109,1,Average,Normal,High,High,WESTERN EUROPE,82422299,27600,"230,9",357021,66,182,Right
777,211874,S. Scherder,25,Germany,67,SC Preu_üen M_ºnster,120,122,1,Bad,Normal,Low,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,85,188,Right
778,231205,Y. Reg_§sel,22,Germany,67,MSV Duisburg,1000,126,1,Average,Lean,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,94,195,Right
779,210236,M. Hefele,27,Germany,70,Nottingham Forest,456,132,1,Bad,Stocky,Medium,High,WESTERN EUROPE,82422299,27600,"230,9",357021,95,183,Right
780,221351,D. Poggenberg,26,Germany,63,SG Sonnenhof Gro_üaspach,314,119,1,Bad,Lean,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,89,185,Right
781,244070,T. Kircher,19,Germany,54,Karlsruher SC,731,128,1,Bad,Lean,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,86,190,Right
782,228614,G. Holtmann,23,Germany,71,1. FSV Mainz 05,522,110,1,Average,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,70,186,Right
783,236947,J. Torunarigha,20,Germany,70,Hertha BSC,362,111,1,Bad,Lean,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,69,180,Right
784,193698,O. Baumann,28,Germany,83,TSG 1899 Hoffenheim,470,109,2,Worst,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,68,201,Right
785,198617,D. Drexler,28,Germany,74,1. FC K__ln,579,118,1,Average,Lean,High,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,93,168,Right
786,204420,J. Sternberg,25,Germany,65,1. FC Kaiserslautern,326,128,1,Average,Lean,High,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,80,195,Right
787,208637,M. Lais,27,Germany,68,SSV Jahn Regensburg,414,128,1,Average,Lean,High,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,81,182,Right
788,150516,L. Podolski,33,Germany,78,Vissel Kobe,910,124,3,Good,Normal,Medium,Low,WESTERN EUROPE,82422299,27600,"230,9",357021,78,183,Right
789,223823,T. K__nigsmann,21,Germany,60,SpVgg Greuther F_ºrth,971,130,1,Worst,Stocky,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,85,194,Right
790,187076,S. Hain,29,Germany,69,SpVgg Unterhaching,109,113,1,Average,Stocky,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,95,165,Right
791,200609,M. Ziereis,25,Germany,63,TSV 1860 M_ºnchen,432,122,1,Bad,Lean,Medium,Low,WESTERN EUROPE,82422299,27600,"230,9",357021,84,193,Right
792,238961,M. Dombrowka,26,Germany,65,SpVgg Unterhaching,425,113,1,Average,Lean,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,94,176,Right
793,243344,D. Lanius,21,Germany,61,SC Preu_üen M_ºnster,722,129,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,77,175,Right
794,183490,J. van den Bergh,31,Germany,68,Holstein Kiel,747,109,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,96,192,Right
795,243802,B. Kindsvater,25,Germany,61,TSV 1860 M_ºnchen,958,128,1,Bad,Lean,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,90,184,Right
796,236532,R. Koch,21,Germany,72,SC Freiburg,727,108,1,Bad,Lean,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,85,200,Right
797,245239,M. Kulke,17,Germany,54,SG Dynamo Dresden,573,117,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,71,183,Right
798,245719,A. Groi_ü,20,Germany,62,Karlsruher SC,601,127,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,88,179,Right
799,235526,D. Geiger,20,Germany,70,TSG 1899 Hoffenheim,986,128,1,Average,Lean,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,75,164,Right
800,239077,T. Hagn,23,Germany,63,SpVgg Unterhaching,374,109,1,Average,Normal,Medium,High,WESTERN EUROPE,82422299,27600,"230,9",357021,82,170,Right
801,243797,C. K__ppel,23,Germany,61,TSV 1860 M_ºnchen,492,122,1,Bad,Lean,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,72,199,Right
802,182520,M. M_§nnel,30,Germany,71,FC Erzgebirge Aue,327,119,1,Worst,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,81,163,Right
803,223765,R. Bauer,23,Germany,72,1. FC N_ºrnberg,941,125,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,86,166,Right
804,235141,P. Menzel,19,Germany,59,VfL Wolfsburg,103,153,1,Worst,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,67,172,Right
805,244060,P. Harant,19,Germany,57,1. FC Magdeburg,166,150,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,73,194,Right
806,240113,L. Demaj,20,Germany,53,SV Meppen,768,158,1,Average,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,94,158,Right
807,238802,P. T_ºrpitz,26,Germany,70,1. FC Magdeburg,785,152,1,Average,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,68,199,Right
808,177679,D. Vr_æogiƒá,28,Germany,64,SV Meppen,332,138,1,Average,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,68,182,Right
809,211891,A. Voglsammer,26,Germany,71,DSC Arminia Bielefeld,177,150,1,Average,Stocky,High,High,WESTERN EUROPE,82422299,27600,"230,9",357021,66,198,Right
810,231624,F. Schleusener,26,Germany,69,SV Sandhausen,895,145,1,Average,Normal,High,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,83,164,Right
811,229358,J. Holldack,22,Germany,57,KFC Uerdingen 05,781,158,1,Bad,Lean,High,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,88,178,Right
812,224335,L. Cueto,22,Germany,61,SC Preu_üen M_ºnster,865,144,1,Average,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,87,165,Right
813,205461,M. Wegner,29,Germany,63,SV Meppen,284,157,1,Bad,Normal,High,High,WESTERN EUROPE,82422299,27600,"230,9",357021,94,179,Right
814,237635,F. Pick,22,Germany,65,1. FC Kaiserslautern,228,160,1,Good,Lean,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,79,187,Right
815,205451,B. R__cker,28,Germany,70,Br__ndby IF,581,151,1,Bad,Normal,Low,High,WESTERN EUROPE,82422299,27600,"230,9",357021,68,194,Right
816,203979,M. Bakalorz,28,Germany,74,Hannover 96,537,141,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,83,199,Right
817,222492,L. San_©,22,Germany,86,Manchester City,670,149,2,Good,Lean,High,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,94,180,Right
818,207954,B. Behrendt,26,Germany,69,DSC Arminia Bielefeld,189,146,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,95,165,Right
819,193111,R. Lange,29,Germany,66,FSV Zwickau,730,151,1,Average,Normal,Medium,High,WESTERN EUROPE,82422299,27600,"230,9",357021,78,184,Right
820,239078,S. Schimmer,24,Germany,63,SpVgg Unterhaching,423,142,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,75,179,Right
821,223755,M. Ritter,23,Germany,69,SC Paderborn 07,367,154,1,Average,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,79,189,Right
822,244222,A. Adetula,20,Germany,57,Eintracht Braunschweig,776,146,1,Average,Lean,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,96,176,Right
823,243233,D. Wanner,19,Germany,60,Borussia Dortmund,906,149,1,Average,Lean,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,67,165,Right
824,227932,L. Fr__de,23,Germany,71,MSV Duisburg,877,159,1,Bad,Normal,Low,High,WESTERN EUROPE,82422299,27600,"230,9",357021,95,165,Right
825,220878,M. Cacutalua,23,Germany,68,FC Erzgebirge Aue,503,153,1,Bad,Lean,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,83,170,Right
826,229176,G. Saƒülam,20,Germany,61,VfL Bochum 1848,998,137,1,Average,Normal,High,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,90,184,Right
827,200475,M. Trapp,26,Germany,66,VfL Osnabr_ºck,728,160,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,79,161,Right
828,244091,N. Ochojski,19,Germany,53,SC Fortuna K__ln,688,143,1,Bad,Lean,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,73,177,Right
829,243958,N. Geisler,17,Germany,54,FC Energie Cottbus,589,159,1,Average,Lean,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,89,197,Right
830,243749,S. Mamba,24,Germany,64,FC Energie Cottbus,526,150,1,Bad,Stocky,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,90,181,Right
831,244390,M. B_ºlter,25,Germany,62,1. FC Magdeburg,474,144,1,Average,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,85,199,Right
832,240123,L. Plogmann,18,Germany,60,SV Werder Bremen,493,156,1,Worst,Normal,Medium,Medium,WESTERN EUROPE,82422299,27600,"230,9",357021,90,193,Right
833,231110,P. Erras,23,Germany,69,1. FC N_ºrnberg,995,152,1,Bad,Lean,Medium,High,WESTERN EUROPE,82422299,27600,"230,9",357021,68,170,Right
834,232177,M. Ogbu,27,Nigeria,66,IK Sirius,628,140,1,Average,Stocky,Medium,Medium,SUB-SAHARAN AFRICA,131859731,900,"142,7",923768,89,169,Right
835,208022,I. Ezekiel,24,Nigeria,70,KV Kortrijk,422,158,1,Average,Normal,High,Medium,SUB-SAHARAN AFRICA,131859731,900,"142,7",923768,93,184,Right
836,236394,S. Amuzie,22,Nigeria,61,FC Lugano,914,155,1,Bad,Normal,Low,Medium,SUB-SAHARAN AFRICA,131859731,900,"142,7",923768,88,158,Right
837,225719,K. Iheanacho,21,Nigeria,75,Leicester City,792,158,1,Good,Normal,Medium,Medium,SUB-SAHARAN AFRICA,131859731,900,"142,7",923768,80,182,Right
838,226790,W. Ndidi,21,Nigeria,80,Leicester City,438,161,1,Average,Lean,Medium,High,SUB-SAHARAN AFRICA,131859731,900,"142,7",923768,86,176,Right
839,244235,H. Gong,19,Nigeria,65,Vitesse,349,149,1,Average,Stocky,Medium,Medium,SUB-SAHARAN AFRICA,131859731,900,"142,7",923768,95,168,Right
840,240914,E. Eze,21,Nigeria,66,SK Sturm Graz,311,151,1,Average,Normal,High,Medium,SUB-SAHARAN AFRICA,131859731,900,"142,7",923768,96,167,Right
841,245526,A. Akinyemi,19,Nigeria,62,IK Start,129,147,1,Average,Normal,Medium,Low,SUB-SAHARAN AFRICA,131859731,900,"142,7",923768,91,185,Right
842,241771,A. Nwakaeme,29,Nigeria,71,Trabzonspor,902,139,1,Average,Normal,High,Low,SUB-SAHARAN AFRICA,131859731,900,"142,7",923768,80,174,Right
843,232332,S. Ibeagha,26,Nigeria,65,New York City FC,967,145,1,Bad,Normal,Low,High,SUB-SAHARAN AFRICA,131859731,900,"142,7",923768,84,158,Right
844,241135,J. Collins,23,Nigeria,68,SC Paderborn 07,356,135,1,Average,Lean,High,Medium,SUB-SAHARAN AFRICA,131859731,900,"142,7",923768,92,196,Right
845,227884,B. Osayi-Samuel,20,Nigeria,60,Queens Park Rangers,229,146,1,Average,Lean,Medium,Medium,SUB-SAHARAN AFRICA,131859731,900,"142,7",923768,86,161,Right
846,245275,T. Ba_°iƒá,21,Croatia,68,FC Girondins de Bordeaux,325,151,1,Bad,Lean,High,Medium,EASTERN EUROPE,4494749,10600,"79,5",56542,83,173,Right
847,241673,B. Bari_°iƒá,25,Croatia,70,Rangers FC,628,155,1,Average,Lean,High,High,EASTERN EUROPE,4494749,10600,"79,5",56542,75,163,Right
848,244419,C. Ilic,21,Croatia,60,TSV Hartberg,510,156,1,Average,Lean,Medium,Medium,EASTERN EUROPE,4494749,10600,"79,5",56542,67,159,Right
849,241297,G. Miloviƒá,29,Croatia,69,KV Oostende,338,149,1,Bad,Normal,Medium,Medium,EASTERN EUROPE,4494749,10600,"79,5",56542,82,194,Right
850,225263,D. ƒÜaleta-Car,21,Croatia,74,Olympique de Marseille,924,146,1,Bad,Normal,Medium,Medium,EASTERN EUROPE,4494749,10600,"79,5",56542,69,185,Right
851,216354,A. Kramariƒá,27,Croatia,82,TSG 1899 Hoffenheim,779,135,2,Good,Normal,Medium,Medium,EASTERN EUROPE,4494749,10600,"79,5",56542,77,185,Right
852,243956,J. Vukoviƒá,26,Croatia,66,Clube Sport Mar__timo,866,155,1,Bad,Normal,Medium,Medium,EASTERN EUROPE,4494749,10600,"79,5",56542,88,161,Right
853,244272,D. Periƒá,23,Croatia,64,Dinamo Zagreb,860,153,1,Bad,Lean,Medium,Medium,EASTERN EUROPE,4494749,10600,"79,5",56542,66,181,Right
854,245241,A. Bangoura,22,Guinea,63,Al Fateh,985,169,1,Average,Lean,Medium,Medium,SUB-SAHARAN AFRICA,9690222,2100,"39,4",245857,84,189,Right
855,207640,M. Yattara,24,Guinea,70,AJ Auxerre,657,180,1,Average,Lean,High,Low,SUB-SAHARAN AFRICA,9690222,2100,"39,4",245857,82,167,Right
856,223441,O. Sidib_©,33,Guinea,65,AS B_©ziers,524,172,1,Bad,Stocky,Medium,Medium,SUB-SAHARAN AFRICA,9690222,2100,"39,4",245857,68,195,Right
857,214158,Y. Gordillo,26,Colombia,73,Independiente Santa Fe,115,171,1,Bad,Normal,Low,High,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,77,189,Right
858,239787,G. Torres,22,Colombia,68,Atl_©tico Nacional,463,164,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,71,165,Right
859,214190,L. Castellanos,34,Colombia,72,Independiente Santa Fe,354,177,1,Worst,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,72,190,Right
860,221246,D. G__mez,29,Colombia,68,Atl_©tico Huila,653,181,1,Average,Lean,High,Low,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,68,168,Right
861,237652,C. Vel_°squez,20,Colombia,57,Envigado FC,293,175,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,68,159,Right
862,225435,J. Moreno,21,Colombia,66,Once Caldas,917,177,1,Bad,Lean,Low,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,78,167,Right
863,237646,D. Mu_±oz,22,Colombia,71,Rionegro _Åguilas,634,181,1,Bad,Lean,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,92,183,Right
864,228770,J. Segura,21,Colombia,66,Independiente Medell__n,744,180,1,Bad,Lean,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,75,171,Right
865,220605,J. Rodr__guez,22,Colombia,66,CD Tenerife,973,165,1,Average,Lean,Medium,Low,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,90,159,Right
866,214606,S. P_©rez,25,Colombia,73,Pachuca,284,177,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,74,185,Right
867,221704,S. Rom_°n,23,Colombia,65,Once Caldas,457,179,1,Worst,Lean,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,81,182,Right
868,214601,S. Medina,26,Colombia,72,Monterrey,767,188,1,Average,Normal,High,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,94,175,Right
869,242132,D. S_°nchez,25,Colombia,60,Itag_º__ Leones FC,935,167,1,Bad,Lean,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,80,177,Right
870,214021,F. Torijano,29,Colombia,70,Deportes Tolima,285,170,1,Bad,Lean,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,66,176,Right
872,220522,D. Hern_°ndez,25,Colombia,69,San Lorenzo de Almagro,712,162,1,Average,Lean,High,Low,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,89,176,Right
873,214030,C. Renter__a,22,Colombia,65,Deportes Tolima,485,171,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,91,173,Right
874,202858,F. Castillo,26,Colombia,74,Club Tijuana,331,186,1,Good,Normal,High,Low,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,93,188,Right
875,221235,A. Mosquera,26,Colombia,63,Independiente Medell__n,686,186,1,Worst,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,79,158,Right
876,214035,J. Mart__nez,24,Colombia,64,Envigado FC,761,182,1,Worst,Lean,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,74,162,Right
877,221714,A. Morelos,22,Colombia,74,Rangers FC,130,171,1,Average,Stocky,High,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,89,167,Right
878,214980,J. Caicedo,28,Colombia,69,Independiente Medell__n,627,167,1,Average,Normal,Medium,Low,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,72,180,Right
879,233736,J. Ram__rez,20,Colombia,64,Atl_©tico Nacional,194,170,1,Average,Lean,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,69,177,Right
880,221121,D. Rodr__guez,23,Colombia,70,Deportivo Pasto,606,169,1,Average,Lean,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,82,198,Right
881,213899,E. Balanta,25,Colombia,76,FC Basel 1893,779,188,1,Bad,Normal,High,High,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,82,167,Right
882,214185,S. Romero,29,Colombia,65,Atl_©tico Bucaramanga,799,168,1,Average,Normal,Medium,Low,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,72,183,Right
883,239660,L. Angulo,22,Colombia,66,Independiente Medell__n,942,185,1,Average,Lean,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,70,182,Right
884,218743,A. Zapata,23,Colombia,67,Envigado FC,615,180,1,Average,Lean,Medium,Low,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,75,193,Right
885,214371,J. Arboleda,28,Colombia,68,Deportes Tolima,141,175,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,93,164,Right
886,243004,A. Angulo,22,Colombia,60,Itag_º__ Leones FC,561,187,1,Bad,Lean,Medium,High,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,81,174,Right
887,236298,E. Atuesta,21,Colombia,66,Los Angeles FC,256,188,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,82,199,Right
888,224388,J. G__mez,22,Colombia,66,Junior FC,598,175,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,82,201,Right
889,221737,Y. Moreno,23,Colombia,70,Club Le__n,181,169,1,Average,Normal,Medium,High,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,92,165,Right
890,225505,J. Mondrag__n,23,Colombia,61,Itag_º__ Leones FC,508,185,1,Bad,Lean,Medium,High,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,69,164,Right
891,214013,J. Murillo,26,Colombia,64,Tiburones Rojos de Veracruz,404,171,1,Bad,Lean,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,69,182,Right
892,244819,L. Bonilla,20,Colombia,58,Patriotas Boyac_° FC,675,162,1,Bad,Lean,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,78,198,Right
893,211276,D. Santa,26,Colombia,62,Alianza Petrolera,561,170,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,73,190,Right
894,243363,E. Herrera,19,Colombia,58,Independiente Santa Fe,270,163,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,65,177,Right
895,238468,C. Mesa,20,Colombia,50,Am_©rica de Cali,855,170,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,87,162,Right
896,220841,J. Sanchez,23,Colombia,62,Itag_º__ Leones FC,816,180,1,Average,Lean,Medium,Low,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,66,165,Right
897,227594,J. Obrian,23,Colombia,62,Deportes Tolima,878,166,1,Bad,Lean,Medium,Low,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,91,163,Right
898,221461,A. Vargas,29,Colombia,67,Deportivo Pasto,628,179,1,Average,Stocky,Medium,Low,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,95,181,Right
899,233543,L. Hurtado,23,Colombia,62,Rionegro _Åguilas,316,175,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,85,170,Right
900,242370,J. Bocanegra,19,Colombia,61,Junior FC,142,175,1,Average,Normal,High,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,81,185,Right
901,214049,D. Restrepo,25,Colombia,60,Deportivo Pasto,226,162,1,Bad,Normal,High,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,72,197,Right
902,227575,M. Riascos,27,Colombia,66,Al Batin,906,172,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,94,188,Right
903,246109,K. Lara,16,Colombia,50,Atl_©tico Huila,924,166,1,Bad,Lean,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,90,164,Right
904,209162,E. Correa,25,Colombia,66,Deportes Tolima,378,166,1,Average,Stocky,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,70,174,Right
905,214032,B. Lucum__,24,Colombia,56,Deportivo Pasto,371,183,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,93,167,Right
906,210287,J. C__rdoba,25,Colombia,74,1. FC K__ln,715,180,1,Average,Stocky,High,High,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,66,173,Right
907,242956,D. Mena,21,Colombia,56,Boyac_° Chic__ FC,531,178,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,78,182,Right
908,227919,L. Ospina,27,Colombia,68,Alianza Petrolera,819,187,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,96,201,Right
909,246012,J. Truque,19,Colombia,57,Once Caldas,176,171,1,Worst,Lean,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,71,182,Right
910,214609,S. C_°rdenas,28,Colombia,73,Atl_©tico Bucaramanga,635,183,1,Average,Normal,High,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,85,176,Right
911,214445,D. L__pez,26,Colombia,64,Jaguares de C__rdoba,222,179,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,65,190,Right
912,214110,J. Cuadrado,33,Colombia,76,Once Caldas,825,172,1,Worst,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,68,199,Right
913,245320,D. Bedoya,24,Colombia,52,New York City FC,459,181,1,Bad,Normal,High,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,65,199,Right
914,214533,J. Villota,26,Colombia,69,Deportivo Pasto,655,167,1,Average,Stocky,High,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,65,169,Right
915,227153,C. Borja,25,Colombia,70,Deportivo Toluca,557,175,1,Average,Lean,High,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,89,184,Right
916,218991,M. G__mez,24,Colombia,69,Rionegro _Åguilas,704,167,1,Average,Lean,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,79,186,Right
917,190919,F. Montero,30,Colombia,76,Sporting CP,996,179,2,Good,Normal,Medium,Low,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,91,199,Right
918,236800,I. Angulo,19,Colombia,57,Envigado FC,756,188,1,Bad,Lean,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,89,168,Right
919,243253,K. Agudelo,19,Colombia,53,Atl_©tico Huila,790,163,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,89,194,Right
920,221582,J. Palacios,28,Colombia,70,Millonarios FC,885,177,1,Bad,Normal,High,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,85,170,Right
921,227412,D. G__mez,30,Colombia,68,Once Caldas,476,178,1,Bad,Stocky,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,86,178,Right
922,224413,N. Giraldo,25,Colombia,57,Envigado FC,209,163,1,Bad,Lean,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,74,195,Right
923,221378,C. Ram__rez,30,Colombia,71,Rionegro _Åguilas,450,187,1,Bad,Lean,Medium,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,81,182,Right
924,214153,J. P_©rez,27,Colombia,69,Pachuca,660,174,1,Average,Lean,High,Medium,LATIN AMER. & CARIB,43593035,6300,"38,3",1138910,77,168,Right
925,226232,J. Pohl,22,Denmark,65,FC Groningen,114,187,1,Bad,Normal,High,High,WESTERN EUROPE,5450661,31100,"126,5",43094,75,171,Right
926,210646,A. Ibsen R__mer,24,Denmark,65,Randers FC,679,179,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,5450661,31100,"126,5",43094,73,186,Right
927,194726,J. Ahlmann,27,Denmark,68,Aalborg BK,205,162,1,Average,Normal,High,Medium,WESTERN EUROPE,5450661,31100,"126,5",43094,83,180,Right
